N,종목명,현재가,전일비,등락률,액면가,시가,고가,저가
1166.0,KODEX TDF2050액티브,12510.0,70.0,+0.56%,0.0,12535.0,12535.0,12470.0
1167.0,신한 레버리지 금 선물 ETN,22785.0,360.0,+1.61%,0.0,22785.0,22810.0,22765.0
1168.0,TIGER 차이나HSCEI,8205.0,115.0,-1.38%,0.0,8285.0,8285.0,8165.0
1169.0,파워 200,36370.0,495.0,-1.34%,0.0,36685.0,36685.0,36260.0
1170.0,체시스,1413.0,43.0,-2.95%,500.0,1451.0,1451.0,1406.0
1171.0,평화홀딩스,3065.0,10.0,-0.33%,500.0,3050.0,3075.0,3045.0
1172.0,KODEX 미국배당프리미엄액티브,10750.0,50.0,+0.47%,0.0,10750.0,10760.0,10700.0
1173.0,TIGER 미국나스닥바이오,21395.0,135.0,-0.63%,0.0,21380.0,21400.0,21285.0
1174.0,대림통상,2920.0,20.0,-0.68%,1000.0,2920.0,2960.0,2875.0
1175.0,이화산업,15810.0,120.0,-0.75%,5000.0,15850.0,16180.0,15550.0
1176.0,한국전자홀딩스,944.0,4.0,-0.42%,500.0,961.0,961.0,936.0
1177.0,TIGER 차이나전기차레버리지(합성),5060.0,40.0,+0.80%,0.0,5020.0,5155.0,4955.0
1178.0,ACE 삼성그룹섹터가중,15700.0,115.0,-0.73%,0.0,15765.0,15765.0,15660.0
1179.0,KODEX 인도Nifty50레버리지(합성),14400.0,100.0,-0.69%,0.0,14600.0,14620.0,14315.0
1180.0,DL우,26000.0,1500.0,+6.12%,5000.0,24700.0,27850.0,24700.0
1181.0,TIGER 2차전지TOP10레버리지,4745.0,65.0,+1.39%,0.0,4820.0,4820.0,4585.0
1182.0,SK디스커버리우,31750.0,50.0,+0.16%,5000.0,31900.0,32050.0,31500.0
1183.0,삼성 미국 대형 성장주 ETN(H),21520.0,0.0,0.00%,0.0,21520.0,21520.0,21520.0
1184.0,TIGER 미국S&P500배당귀족,11315.0,45.0,+0.40%,0.0,11300.0,11325.0,11275.0
1185.0,화인베스틸,1435.0,65.0,-4.33%,500.0,1486.0,1519.0,1426.0
1186.0,참엔지니어링,505.0,16.0,-3.07%,500.0,525.0,525.0,501.0
1187.0,에셋플러스 글로벌플랫폼액티브,7935.0,135.0,+1.73%,0.0,7890.0,7955.0,7890.0
1188.0,한화투자증권우,8900.0,200.0,-2.20%,5000.0,9050.0,9050.0,8900.0
1189.0,원림,18520.0,130.0,-0.70%,5000.0,18650.0,18650.0,18520.0
1190.0,KB 천연가스 선물 ETN(H),4255.0,65.0,-1.50%,0.0,4255.0,4270.0,4240.0
1191.0,KOSEF 글로벌AI반도체,13500.0,140.0,-1.03%,0.0,13575.0,13575.0,13350.0
1192.0,KODEX 미국S&P500배당귀족커버드콜(합성 H),8645.0,45.0,+0.52%,0.0,8705.0,8705.0,8585.0
1193.0,HANARO 글로벌럭셔리S&P(합성),20005.0,35.0,-0.17%,0.0,19900.0,20040.0,19900.0
1194.0,하나 레버리지 코스닥150 선물 ETN,42120.0,0.0,0.00%,0.0,42120.0,42120.0,42120.0
1195.0,ARIRANG ESG가치주액티브,8415.0,50.0,-0.59%,0.0,8520.0,8520.0,8390.0
1196.0,키움 코스피 200 TR ETN,10515.0,105.0,-0.99%,0.0,10530.0,10530.0,10515.0
1197.0,범양건영,1690.0,24.0,-1.40%,1000.0,1700.0,1716.0,1683.0
1198.0,한투 코스피 양매도 3% OTM ETN,8360.0,0.0,0.00%,0.0,8360.0,8360.0,8360.0
1199.0,TIGER 200 헬스케어,18815.0,0.0,0.00%,0.0,18815.0,18870.0,18660.0
1200.0,KODEX 삼성전자채권혼합Wise,10985.0,50.0,-0.45%,0.0,11050.0,11050.0,10970.0
1201.0,삼성 미국 대형 가치주 ETN,20720.0,0.0,0.00%,0.0,20720.0,20720.0,20720.0
1202.0,대신 레버리지 코스닥 150 선물 ETN,41395.0,540.0,-1.29%,0.0,41395.0,41395.0,41395.0
1203.0,TIGER 차이나항셍테크레버리지(합성 H),5015.0,185.0,-3.56%,0.0,5165.0,5180.0,4950.0
1204.0,TIGER 인터넷TOP10,3560.0,20.0,-0.56%,0.0,3610.0,3610.0,3540.0
1205.0,KOSEF 통안채1년,103200.0,10.0,-0.01%,0.0,103215.0,103215.0,103200.0
1206.0,삼성 레버리지 코스닥150 선물 ETN,41220.0,325.0,-0.78%,0.0,41300.0,41300.0,40535.0
1207.0,한투 레버리지 코스닥150선물 ETN,41185.0,470.0,-1.13%,0.0,41515.0,41515.0,41005.0
1208.0,신한 레버리지 다우존스지수 선물 ETN(H),41055.0,95.0,+0.23%,0.0,41025.0,41055.0,41000.0
1209.0,KBSTAR 2차전지TOP10,15000.0,30.0,-0.20%,0.0,15185.0,15205.0,14770.0
1210.0,KODEX Fn웹툰&드라마,3925.0,80.0,-2.00%,0.0,3995.0,3995.0,3925.0
1211.0,KODEX K-신재생에너지액티브,14780.0,305.0,-2.02%,0.0,15105.0,15105.0,14715.0
1212.0,국동,608.0,14.0,-2.25%,500.0,628.0,630.0,608.0
1213.0,HANARO Fn K-뉴딜디지털플러스,8425.0,55.0,-0.65%,0.0,8425.0,8425.0,8380.0
1214.0,유화증권우,2305.0,0.0,0.00%,1000.0,2305.0,2305.0,2305.0
1215.0,KBSTAR Fn컨택트대표,6490.0,30.0,-0.46%,0.0,6520.0,6520.0,6490.0
1216.0,QV S&P500 버퍼10% 9월 ETN,13210.0,0.0,0.00%,0.0,13210.0,13210.0,13210.0
1217.0,KBSTAR 금융채액티브,101675.0,60.0,+0.06%,0.0,101685.0,101690.0,101580.0
1218.0,형지엘리트,1263.0,8.0,+0.64%,500.0,1255.0,1272.0,1252.0
1219.0,KODEX 증권,7560.0,35.0,-0.46%,0.0,7555.0,7615.0,7475.0
1220.0,신풍제약우,17860.0,120.0,-0.67%,500.0,17880.0,17880.0,17800.0
1221.0,KODEX WTI원유선물인버스(H),4125.0,55.0,-1.32%,0.0,4120.0,4125.0,4110.0
1222.0,ACE 200TR,23105.0,350.0,-1.49%,0.0,23230.0,23230.0,23025.0
1223.0,KBSTAR AI&로봇,11055.0,5.0,-0.05%,0.0,11085.0,11190.0,11000.0
1224.0,TIGER 글로벌비만치료제TOP2Plus,10190.0,10.0,+0.10%,0.0,10185.0,10200.0,10170.0
1225.0,KODEX 차이나2차전지MSCI(합성),5680.0,0.0,0.00%,0.0,5685.0,5720.0,5660.0
1226.0,BYC우,181600.0,2200.0,-1.20%,5000.0,184000.0,184000.0,181600.0
1227.0,대한방직,7340.0,20.0,+0.27%,1000.0,7310.0,7380.0,7290.0
1228.0,SOL 200 Top10,8835.0,190.0,-2.11%,0.0,8925.0,8925.0,8835.0
1229.0,삼성 레버리지 은 선물 ETN(H),12920.0,70.0,+0.54%,0.0,12900.0,12985.0,12890.0
1230.0,KR모터스,1330.0,103.0,-7.19%,500.0,1437.0,1438.0,1294.0
1231.0,DL이앤씨우,18320.0,230.0,+1.27%,5000.0,18250.0,18480.0,18240.0
1232.0,TIGER 유로스탁스50(합성 H),17535.0,180.0,-1.02%,0.0,17660.0,17660.0,17535.0
1233.0,동일제강,1900.0,1.0,+0.05%,500.0,1900.0,1930.0,1900.0
1234.0,KBSTAR 미국달러SOFR금리액티브(합성),10520.0,40.0,+0.38%,0.0,10495.0,10535.0,10495.0
1235.0,WISCOM,2505.0,35.0,+1.42%,500.0,2470.0,2540.0,2470.0
1236.0,HANARO 200선물레버리지,20185.0,670.0,-3.21%,0.0,20610.0,20610.0,20170.0
1237.0,부산주공,486.0,0.0,0.00%,500.0,0.0,0.0,0.0
1238.0,TIGER 미국테크TOP10채권혼합,10820.0,25.0,-0.23%,0.0,10995.0,10995.0,10800.0
1239.0,전방,22500.0,150.0,-0.66%,5000.0,23000.0,24200.0,22500.0
1240.0,KODEX 미국달러선물인버스,8455.0,40.0,-0.47%,0.0,8475.0,8480.0,8445.0
1241.0,TIGER 인버스,4830.0,65.0,+1.36%,0.0,4785.0,4850.0,4785.0
1242.0,TIGER 레버리지,17930.0,515.0,-2.79%,0.0,18195.0,18195.0,17825.0
1243.0,우진아이엔에스,4925.0,60.0,-1.20%,500.0,4985.0,5090.0,4910.0
1244.0,삼성 블룸버그 레버리지 WTI원유 선물 ETN,15010.0,400.0,+2.74%,0.0,15020.0,15070.0,14995.0
1245.0,윌비스,550.0,22.0,-3.85%,1000.0,572.0,572.0,535.0
1246.0,한투 레버리지 천연가스 선물 ETN B,7395.0,165.0,-2.18%,0.0,7355.0,7420.0,7335.0
1247.0,신한 구리 선물 ETN(H),18485.0,55.0,+0.30%,0.0,18505.0,18510.0,18430.0
1248.0,삼성 인버스 0.5X S&P500 VIX S/T선물 ETN,36940.0,340.0,+0.93%,0.0,36785.0,36940.0,36710.0
1249.0,ACE 미국S&P500채권혼합액티브,11175.0,50.0,+0.45%,0.0,11195.0,11195.0,11130.0
1250.0,ACE 포스코그룹포커스,8070.0,70.0,-0.86%,0.0,8140.0,8195.0,7955.0
1251.0,신한 블룸버그 2X 천연가스 선물 ETN,7340.0,170.0,-2.26%,0.0,7300.0,7365.0,7275.0
1252.0,한투 인버스 0.5X S&P500 VIX S/T 선물 ETN,36655.0,240.0,+0.66%,0.0,36740.0,36740.0,36600.0
1253.0,SOL 한국형글로벌반도체액티브,17050.0,280.0,-1.62%,0.0,17320.0,17320.0,16955.0
1254.0,삼성 레버리지 금 선물 ETN(H),36480.0,445.0,+1.23%,0.0,36520.0,36540.0,36425.0
1255.0,유안타증권우,2810.0,40.0,+1.44%,5000.0,2775.0,2840.0,2730.0
1256.0,KBSTAR 고배당,13945.0,185.0,-1.31%,0.0,14060.0,14060.0,13900.0
1257.0,TIGER 차이나바이오테크SOLACTIVE,5595.0,65.0,-1.15%,0.0,5710.0,5710.0,5565.0
1258.0,KODEX 미디어&엔터테인먼트,11650.0,115.0,-0.98%,0.0,11745.0,11745.0,11635.0
1259.0,하나 Solactive US Tech Top 10 ETN(H),18040.0,0.0,0.00%,0.0,18040.0,18040.0,18040.0
1260.0,KBSTAR 미국채30년커버드콜(합성),9635.0,25.0,+0.26%,0.0,9640.0,9640.0,9590.0
1261.0,삼성 미국 대형 가치주 ETN(H),17790.0,55.0,-0.31%,0.0,17790.0,17790.0,17790.0
1262.0,KBSTAR 중국본토CSI300,9120.0,60.0,+0.66%,0.0,9060.0,9200.0,9060.0
1263.0,TIGER S&P글로벌헬스케어(합성),22200.0,30.0,+0.14%,0.0,22310.0,22310.0,22115.0
1264.0,TIMEFOLIO 미국나스닥100액티브,18495.0,35.0,-0.19%,0.0,18550.0,18580.0,18450.0
1265.0,ACE 중장기국공채액티브,101520.0,110.0,-0.11%,0.0,101520.0,101520.0,101520.0
1266.0,KODEX 200ESG,13620.0,230.0,-1.66%,0.0,13785.0,13785.0,13590.0
1267.0,하나 -0.5X S&P500 VIX S/T 선물 ETN(H),35170.0,0.0,0.00%,0.0,35170.0,35170.0,35170.0
1268.0,KBSTAR 미국S&P원유생산기업(합성 H),6665.0,10.0,+0.15%,0.0,6670.0,6690.0,6610.0
1269.0,SOL 미국TOP5채권혼합40 Solactive,11660.0,35.0,+0.30%,0.0,11670.0,11680.0,11645.0
1270.0,한성기업,5630.0,70.0,-1.23%,5000.0,5720.0,5920.0,5590.0
1271.0,동양고속,11880.0,10.0,-0.08%,5000.0,11810.0,12000.0,11810.0
1272.0,신한 S&P500 VIX S/T 선물 ETN D,5670.0,50.0,-0.87%,0.0,5700.0,5775.0,5665.0
1273.0,경인전자,21600.0,0.0,0.00%,5000.0,21650.0,21650.0,21400.0
1274.0,호텔신라우,44800.0,100.0,-0.22%,5000.0,45350.0,45350.0,44750.0
1275.0,TBH글로벌,1614.0,23.0,-1.41%,500.0,1635.0,1636.0,1608.0
1276.0,KBSTAR 국고채3년,108150.0,120.0,-0.11%,0.0,108190.0,108210.0,108130.0
1277.0,ARIRANG 일본반도체소부장Solactive,14845.0,105.0,+0.71%,0.0,14800.0,14865.0,14650.0
1278.0,KODEX Fn시스템반도체,10410.0,180.0,-1.70%,0.0,10525.0,10525.0,10395.0
1279.0,삼성 코스닥 150 TR ETN,11100.0,25.0,-0.22%,0.0,11150.0,11150.0,11055.0
1280.0,TIGER 골드선물(H),14460.0,85.0,+0.59%,0.0,14475.0,14485.0,14450.0
1281.0,KODEX 일본TOPIX100,21015.0,90.0,+0.43%,0.0,20930.0,21190.0,20875.0
1282.0,성문전자,1475.0,22.0,-1.47%,500.0,1497.0,1500.0,1470.0
1283.0,KOSEF 미국달러선물,14435.0,60.0,+0.42%,0.0,14410.0,14435.0,14405.0
1284.0,비비안,1107.0,4.0,-0.36%,500.0,1132.0,1132.0,1107.0
1285.0,삼성 블룸버그 인버스 2X WTI원유 선물 ETN,13170.0,300.0,-2.23%,0.0,13045.0,13695.0,13045.0
1286.0,태원물산,4325.0,125.0,+2.98%,500.0,4135.0,4540.0,4135.0
1287.0,미래에셋 KRX금현물 Auto-KO-C 2810-01 ETN,10940.0,95.0,+0.88%,0.0,10930.0,10940.0,10930.0
1288.0,KODEX 미국달러선물레버리지,13570.0,120.0,+0.89%,0.0,13505.0,13585.0,13495.0
1289.0,미래아이앤지,1172.0,88.0,+8.12%,500.0,1090.0,1320.0,1074.0
1290.0,세기상사,5870.0,110.0,-1.84%,500.0,5940.0,6000.0,5870.0
1291.0,대신343 K200,36250.0,500.0,-1.36%,0.0,36300.0,36300.0,36150.0
1292.0,KODEX 고배당,10180.0,25.0,-0.24%,0.0,10175.0,10200.0,10155.0
1293.0,KODEX IT,19120.0,185.0,-0.96%,0.0,19305.0,19305.0,19000.0
1294.0,삼성 KRX 금현물 ETN,16165.0,160.0,+1.00%,0.0,16010.0,16170.0,16010.0
1295.0,신한 금 선물 ETN(H),15980.0,105.0,+0.66%,0.0,15995.0,16000.0,15980.0
1296.0,KOSEF 글로벌퓨처모빌리티,9660.0,10.0,+0.10%,0.0,9680.0,9810.0,9650.0
1297.0,동원수산,6840.0,80.0,+1.18%,5000.0,6760.0,6910.0,6730.0
1298.0,KBSTAR 미국반도체NYSE(H),14110.0,250.0,-1.74%,0.0,14160.0,14190.0,14040.0
1299.0,미래에셋 원유선물혼합 ETN(H),31685.0,550.0,+1.77%,0.0,31445.0,31685.0,31445.0
1300.0,ARIRANG 우주항공&UAM iSelect,12390.0,45.0,-0.36%,0.0,12465.0,12565.0,12335.0
1301.0,TIGER 코스피고배당,15130.0,95.0,-0.62%,0.0,15130.0,15175.0,15075.0
1302.0,메리츠 인버스 천연가스 선물 ETN(H),31170.0,455.0,+1.48%,0.0,31230.0,31290.0,31150.0
1303.0,미래에셋 인버스 천연가스 선물 ETN(H),31050.0,430.0,+1.40%,0.0,31100.0,31100.0,31000.0
1304.0,KODEX 코스피100,28190.0,320.0,-1.12%,0.0,28415.0,28415.0,28100.0
1305.0,WOORI 대한민국국고채액티브,53150.0,95.0,-0.18%,0.0,53120.0,53170.0,53045.0
1306.0,메리츠 KAP 통안채 6개월 ETN,51480.0,0.0,0.00%,0.0,51480.0,51480.0,51480.0
1307.0,ARIRANG 미국채30년액티브,50125.0,30.0,+0.06%,0.0,50335.0,50335.0,49885.0
1308.0,국보,2245.0,25.0,-1.10%,500.0,2275.0,2330.0,2200.0
1309.0,SUN&L,2430.0,10.0,+0.41%,1000.0,2420.0,2500.0,2400.0
1310.0,ACE 일본Nikkei225(H),27760.0,110.0,+0.40%,0.0,27580.0,27800.0,27410.0
1311.0,KBSTAR 국채선물5년추종인버스,55895.0,125.0,+0.22%,0.0,55825.0,55930.0,55825.0
1312.0,대유플러스,241.0,0.0,0.00%,500.0,0.0,0.0,0.0
1313.0,KODEX K-친환경선박액티브,10635.0,125.0,-1.16%,0.0,10790.0,10790.0,10600.0
1314.0,ARIRANG 미국장기우량회사채,88860.0,5.0,-0.01%,0.0,88435.0,88860.0,88435.0
1315.0,한투 블룸버그 레버리지 WTI원유 선물 ETN,15080.0,490.0,+3.36%,0.0,15115.0,15130.0,15050.0
1316.0,미래에셋 인버스 2X 원유선물혼합 ETN(H),12050.0,300.0,-2.43%,0.0,12000.0,12065.0,11980.0
1317.0,삼성 레버리지 China A50 선물 ETN(H),30005.0,185.0,+0.62%,0.0,29635.0,30060.0,29635.0
1318.0,SOL 조선TOP3플러스,9675.0,195.0,-1.98%,0.0,9915.0,9915.0,9580.0
1319.0,삼성 China A50 선물 ETN(H),14980.0,5.0,+0.03%,0.0,14980.0,14980.0,14980.0
1320.0,이스타코,699.0,7.0,-0.99%,500.0,706.0,706.0,680.0
1321.0,TIGER KEDI혁신기업ESG30,10290.0,40.0,-0.39%,0.0,10330.0,10330.0,10230.0
1322.0,신한 브렌트원유 선물 ETN(H),14880.0,195.0,+1.33%,0.0,14765.0,14880.0,14765.0
1323.0,삼성 레버리지 나스닥 100 ETN,29725.0,160.0,+0.54%,0.0,29665.0,29725.0,29645.0
1324.0,에넥스,493.0,6.0,-1.20%,500.0,499.0,500.0,491.0
1325.0,신한 레버리지 코스피 200 선물 ETN,29560.0,450.0,-1.50%,0.0,29965.0,29965.0,29560.0
1326.0,KODEX 미국S&P500에너지(합성),14155.0,130.0,+0.93%,0.0,14135.0,14195.0,14100.0
1327.0,삼성 레버리지 코스피200 선물 ETN,29465.0,985.0,-3.23%,0.0,30045.0,30045.0,29465.0
1328.0,제이준코스메틱,6550.0,130.0,+2.02%,500.0,6410.0,6610.0,6370.0
1329.0,카프로,732.0,0.0,0.00%,500.0,0.0,0.0,0.0
1330.0,TIGER 200IT레버리지,40300.0,760.0,-1.85%,0.0,41135.0,41135.0,39925.0
1331.0,롯데지주우,35850.0,250.0,-0.69%,200.0,36050.0,36350.0,35600.0
1332.0,주연테크,487.0,3.0,-0.61%,200.0,489.0,493.0,459.0
1333.0,대교우B,1476.0,30.0,+2.07%,500.0,1440.0,1530.0,1437.0
1334.0,한국주강,2530.0,0.0,0.00%,500.0,2530.0,2535.0,2505.0
1335.0,한투 인버스 2X 나스닥 100 ETN,953.0,4.0,+0.42%,0.0,951.0,956.0,949.0
1336.0,신한 레버리지 미국달러 선물 ETN,14240.0,100.0,+0.71%,0.0,14220.0,14240.0,14220.0
1337.0,SOL 미국S&P500ESG,13530.0,70.0,+0.52%,0.0,13495.0,13530.0,13495.0
1338.0,KODEX 탄소효율그린뉴딜,9135.0,80.0,-0.87%,0.0,9205.0,9205.0,9115.0
1339.0,신풍,807.0,3.0,-0.37%,500.0,810.0,824.0,805.0
1340.0,SOL KIS단기통안채,106425.0,30.0,+0.03%,0.0,106435.0,106435.0,106425.0
1341.0,KODEX 글로벌로봇(합성),17935.0,65.0,+0.36%,0.0,17870.0,17955.0,17870.0
1342.0,KBSTAR 내수주플러스,8350.0,30.0,-0.36%,0.0,8360.0,8360.0,8325.0
1343.0,SOL 코스닥150,14450.0,115.0,-0.79%,0.0,14565.0,14565.0,14450.0
1344.0,TIGER 글로벌멀티에셋TIF액티브,10325.0,60.0,+0.58%,0.0,10300.0,10335.0,10280.0
1345.0,한투 레버리지 금 선물 ETN,27740.0,0.0,0.00%,0.0,27740.0,27740.0,27740.0
1346.0,대한항공우,24800.0,100.0,+0.40%,5000.0,24200.0,25050.0,24200.0
1347.0,ARIRANG 미국나스닥테크,32315.0,5.0,+0.02%,0.0,32335.0,32355.0,32235.0
1348.0,세방우,7440.0,10.0,-0.13%,500.0,7450.0,7480.0,7420.0
1349.0,하이트론,994.0,8.0,+0.81%,500.0,978.0,1000.0,978.0
1350.0,삼성 레버리지 S&P500 선물 ETN,27250.0,135.0,+0.50%,0.0,27225.0,27300.0,27220.0
1351.0,금호전기,731.0,4.0,-0.54%,500.0,742.0,742.0,726.0
1352.0,TIGER 글로벌BBIG액티브,13900.0,50.0,+0.36%,0.0,13855.0,13900.0,13850.0
1353.0,신한 은 선물 ETN(H),13480.0,40.0,+0.30%,0.0,13470.0,13510.0,13455.0
1354.0,KODEX K-미래차액티브,9395.0,115.0,-1.21%,0.0,9485.0,9485.0,9375.0
1355.0,SOL 국고채3년,102540.0,185.0,-0.18%,0.0,102725.0,102725.0,102540.0
1356.0,신한 콩 선물 ETN(H),13360.0,0.0,0.00%,0.0,13360.0,13360.0,13360.0
1357.0,TIMEFOLIO Kstock액티브,9150.0,150.0,-1.61%,0.0,9300.0,9300.0,9110.0
1358.0,KODEX 200롱코스닥150숏선물,8035.0,75.0,-0.92%,0.0,8090.0,8090.0,8015.0
1359.0,한창,1423.0,162.0,+12.85%,500.0,1253.0,1638.0,1253.0
1360.0,하나 레버리지 콩 선물 ETN(H),26445.0,350.0,-1.31%,0.0,26545.0,26545.0,26445.0
1361.0,한투 블룸버그 인버스 2X WTI원유 선물 ETN,13200.0,290.0,-2.15%,0.0,13120.0,13205.0,13105.0
1362.0,TIGER 200커버드콜ATM,8800.0,80.0,-0.90%,0.0,8845.0,8850.0,8770.0
1363.0,KODEX 미국러셀2000(H),12490.0,140.0,-1.11%,0.0,12495.0,12505.0,12465.0
1364.0,KODEX 코스피TR,13070.0,165.0,-1.25%,0.0,13135.0,13135.0,13050.0
1365.0,TIGER 코스닥150바이오테크,11645.0,15.0,+0.13%,0.0,11595.0,11700.0,11460.0
1366.0,QV 미국 IT TOP5 ETN(H),37215.0,190.0,+0.51%,0.0,37030.0,37255.0,37030.0
1367.0,KODEX KRX기후변화솔루션,12320.0,130.0,-1.04%,0.0,12405.0,12405.0,12270.0
1368.0,KODEX TRF7030,16110.0,40.0,+0.25%,0.0,16065.0,16120.0,16040.0
1369.0,KBSTAR 차이나HSCEI(H),6740.0,105.0,-1.53%,0.0,6900.0,6905.0,6715.0
1370.0,미래에셋 중국 심천 100 ETN,12800.0,75.0,+0.59%,0.0,12800.0,12800.0,12800.0
1371.0,ACE ESG액티브,8000.0,90.0,-1.11%,0.0,7990.0,8000.0,7970.0
1372.0,KODEX TRF5050,14155.0,5.0,+0.04%,0.0,14115.0,14180.0,14110.0
1373.0,TIGER 구리실물,10760.0,125.0,+1.18%,0.0,10695.0,10790.0,10695.0
1374.0,KBSTAR 글로벌리얼티인컴,10060.0,10.0,-0.10%,0.0,10040.0,10060.0,10035.0
1375.0,메리츠 레버리지 인플레이션 국채 ETN,12545.0,0.0,0.00%,0.0,12545.0,12545.0,12545.0
1376.0,진도,2005.0,10.0,-0.50%,500.0,2000.0,2035.0,1955.0
1377.0,KBSTAR 중장기국공채액티브,104080.0,135.0,-0.13%,0.0,104170.0,104170.0,104080.0
1378.0,TIGER 퓨처모빌리티액티브,9735.0,100.0,-1.02%,0.0,9800.0,9860.0,9660.0
1379.0,대상우,18110.0,150.0,-0.82%,1000.0,18060.0,18450.0,18010.0
1380.0,미래에셋 인버스 2X 코스피200 선물 ETN,12405.0,340.0,+2.82%,0.0,12260.0,12470.0,12245.0
1381.0,HANARO 200 TOP10,8700.0,155.0,-1.75%,0.0,8855.0,8855.0,8650.0
1382.0,두산퓨얼셀2우B,8300.0,80.0,-0.95%,100.0,8380.0,8380.0,8270.0
1383.0,한국ANKOR유전,353.0,3.0,-0.84%,0.0,361.0,364.0,352.0
1384.0,한솔PNS,1204.0,9.0,-0.74%,500.0,1213.0,1213.0,1201.0
1385.0,TIGER 미국달러선물인버스2X,6315.0,55.0,-0.86%,0.0,6340.0,6340.0,6315.0
1386.0,메리츠 미국채10년 ETN(H),8195.0,15.0,-0.18%,0.0,8185.0,8195.0,8175.0
1387.0,삼성 레버리지 KRX 2차전지 K-뉴딜 ETN,4095.0,40.0,+0.99%,0.0,4155.0,4155.0,3950.0
1388.0,미래에셋 -2X 미국채울트라30년 선물 ETN,12120.0,165.0,+1.38%,0.0,12115.0,12155.0,12080.0
1389.0,KB 일본 로보틱스 TOP 10 ETN,12050.0,155.0,+1.30%,0.0,12350.0,12350.0,11970.0
1390.0,SHD,19720.0,280.0,-1.40%,5000.0,20050.0,20050.0,19660.0
1391.0,신한 다우존스지수 선물 ETN(H),23950.0,75.0,+0.31%,0.0,23950.0,23950.0,23950.0
1392.0,KODEX KRX300,17095.0,230.0,-1.33%,0.0,17300.0,17300.0,17095.0
1393.0,녹십자홀딩스2우,28250.0,250.0,-0.88%,500.0,28500.0,28850.0,28250.0
1394.0,KODEX 건설,3360.0,40.0,-1.18%,0.0,3390.0,3405.0,3355.0
1395.0,ACE 코스닥150,14890.0,45.0,-0.30%,0.0,14935.0,14980.0,14820.0
1396.0,QV 레버리지 금 선물 ETN(H),23820.0,0.0,0.00%,0.0,23820.0,23820.0,23820.0
1397.0,메리츠 레버리지 금 선물 ETN(H),23680.0,0.0,0.00%,0.0,23680.0,23680.0,23680.0
1398.0,HANARO CAPEX설비투자iSelect,12050.0,255.0,-2.07%,0.0,12325.0,12385.0,12000.0
1399.0,ACE 2차전지&친환경차액티브,12360.0,20.0,-0.16%,0.0,12700.0,12700.0,12220.0
1400.0,KODEX 철강,9050.0,85.0,-0.93%,0.0,9170.0,9170.0,9035.0
1401.0,메리츠 인플레이션 국채 ETN,11610.0,25.0,-0.21%,0.0,11610.0,11610.0,11610.0
1402.0,KODEX S&P글로벌인프라(합성),14410.0,0.0,0.00%,0.0,14410.0,14495.0,14390.0
1403.0,KBSTAR 국채선물10년인버스,55030.0,215.0,+0.39%,0.0,55000.0,55110.0,55000.0
1404.0,마이티 다이나믹퀀트액티브,12695.0,135.0,-1.05%,0.0,12700.0,12700.0,12655.0
1405.0,KBSTAR 글로벌4차산업IT(합성 H),26835.0,20.0,+0.07%,0.0,26815.0,27195.0,26815.0
1406.0,TIGER 원유선물Enhanced(H),4645.0,55.0,+1.20%,0.0,4635.0,4650.0,4625.0
1407.0,KODEX 차이나심천ChiNext(합성),8250.0,0.0,0.00%,0.0,8200.0,8340.0,8200.0
1408.0,ACE 미국친환경그린테마INDXX,8525.0,40.0,-0.47%,0.0,8615.0,8615.0,8510.0
1409.0,KODEX 배당성장채권혼합,12535.0,5.0,-0.04%,0.0,12530.0,12540.0,12505.0
1410.0,ACE 8월만기자동연장회사채AA-이상액티브,10070.0,0.0,0.00%,0.0,10070.0,10070.0,10065.0
1411.0,ARIRANG 미국단기우량회사채,115005.0,110.0,+0.10%,0.0,114900.0,115145.0,114900.0
1412.0,메리츠 레버리지 국채30년 ETN,5585.0,40.0,-0.71%,0.0,5580.0,5595.0,5560.0
1413.0,KB 일본 컨슈머 TOP 10 ETN,11165.0,10.0,-0.09%,0.0,11160.0,11165.0,11160.0
1414.0,TIGER TSMC밸류체인FACTSET,15350.0,95.0,+0.62%,0.0,15190.0,15365.0,15190.0
1415.0,KODEX 보험,9665.0,155.0,-1.58%,0.0,9705.0,9795.0,9645.0
1416.0,TIMEFOLIO Korea플러스배당액티브,12465.0,265.0,-2.08%,0.0,12700.0,12700.0,12430.0
1417.0,TIGER 삼성그룹펀더멘털,12550.0,135.0,-1.06%,0.0,12685.0,12685.0,12535.0
1418.0,대상홀딩스우,24150.0,950.0,-3.78%,1000.0,24350.0,24350.0,23500.0
1419.0,KOSEF 미국S&P500,13765.0,60.0,+0.44%,0.0,13755.0,13775.0,13745.0
1420.0,TIGER 리츠부동산인프라채권TR KIS,4710.0,60.0,-1.26%,0.0,4795.0,4795.0,4700.0
1421.0,KODEX 게임산업,6830.0,65.0,-0.94%,0.0,6840.0,6910.0,6800.0
1422.0,KBSTAR 미국S&P500(H),12850.0,20.0,+0.16%,0.0,12855.0,12860.0,12835.0
1423.0,미래에셋 코스닥150 선물 ETN,10885.0,35.0,+0.32%,0.0,10895.0,10895.0,10885.0
1424.0,ACE 일본TOPIX레버리지(H),43460.0,660.0,+1.54%,0.0,42765.0,43475.0,42635.0
1425.0,KBSTAR 배터리 리사이클링iSelect,12580.0,50.0,-0.40%,0.0,12700.0,12700.0,12460.0
1426.0,LX하우시스우,20850.0,50.0,-0.24%,5000.0,20900.0,20900.0,20650.0
